PRODUCT_KEY;PRODUCT_ID;PRODUCT_NAME;NORMALIZED_DIRECTION;SECTION_NAME;PARENT_SECTION;COST_PRICE;MARKUP_RATIO;PRICE_MODE;CONFIDENCE_TIER;ORDER_ROWS;OFFER_ROWS;CURRENT_BASE_PRICE;RECOMMENDED_PRICE;SUGGESTED_MIN_PRICE;SUGGESTED_MAX_PRICE;OFFER_QTY_LADDER;MANUAL_REVIEW_REASON;NEAREST_ANALOG_1;NEAREST_ANALOG_2;NEAREST_ANALOG_3
13726;13726;ПАКЕТ ПВД 50х60 2+0/ 1+1 1000 шт;Мерч;ПВД;Пакеты;38.7;;manual;low;0;1;54.18;;;;1000;insufficient_history;13726:ПАКЕТ ПВД 50х60 2+0/ 1+1 1000 шт;;
13728;13728;ПАКЕТ ПВД 50х60 2+0/ 1+1 более 2000 шт;Мерч;ПВД;Пакеты;37.1;;manual;low;0;1;48.23;;;;2000;insufficient_history;13728:ПАКЕТ ПВД 50х60 2+0/ 1+1 более 2000 шт;;
13730;13730;ПАКЕТ ПВД 20х30 3+0/2+1 100 шт;Мерч;ПВД;Пакеты;46;;manual;low;0;1;82.8;;;;100;insufficient_history;13730:ПАКЕТ ПВД 20х30 3+0/2+1 100 шт;;
13732;13732;ПАКЕТ ПВД 20х30 3+0/2+1 200 шт;Мерч;ПВД;Пакеты;43.5;;manual;low;0;1;73.95;;;;200;insufficient_history;13732:ПАКЕТ ПВД 20х30 3+0/2+1 200 шт;;
13734;13734;ПАКЕТ ПВД 20х30 3+0/2+1 300 шт;Мерч;ПВД;Пакеты;41;;manual;low;0;1;65.6;;;;300;insufficient_history;13734:ПАКЕТ ПВД 20х30 3+0/2+1 300 шт;;
13736;13736;ПАКЕТ ПВД 20х30 3+0/2+1 500 шт;Мерч;ПВД;Пакеты;37;;manual;low;0;1;55.5;;;;500;insufficient_history;13736:ПАКЕТ ПВД 20х30 3+0/2+1 500 шт;;
13738;13738;ПАКЕТ ПВД 20х30 3+0/2+1 1000 шт;Мерч;ПВД;Пакеты;35.8;;manual;low;0;1;50.12;;;;1000;insufficient_history;13738:ПАКЕТ ПВД 20х30 3+0/2+1 1000 шт;;
13740;13740;ПАКЕТ ПВД 20х30 3+0/2+1 более 2000 шт;Мерч;ПВД;Пакеты;34.8;;manual;low;0;1;45.24;;;;2000;insufficient_history;13740:ПАКЕТ ПВД 20х30 3+0/2+1 более 2000 шт;;
13742;13742;ПАКЕТ ПВД 30х40 3+0/2+1 100 шт;Мерч;ПВД;Пакеты;47.5;;manual;low;0;1;85.5;;;;100;insufficient_history;13742:ПАКЕТ ПВД 30х40 3+0/2+1 100 шт;;
13744;13744;ПАКЕТ ПВД 30х40 3+0/2+1 200 шт;Мерч;ПВД;Пакеты;44;;manual;low;0;1;74.8;;;;200;insufficient_history;13744:ПАКЕТ ПВД 30х40 3+0/2+1 200 шт;;
13746;13746;ПАКЕТ ПВД 30х40 3+0/2+1 300 шт;Мерч;ПВД;Пакеты;42.8;;manual;low;0;1;68.48;;;;300;insufficient_history;13746:ПАКЕТ ПВД 30х40 3+0/2+1 300 шт;;
13748;13748;ПАКЕТ ПВД 30х40 3+0/2+1 500 шт;Мерч;ПВД;Пакеты;38.9;;manual;low;0;1;58.35;;;;500;insufficient_history;13748:ПАКЕТ ПВД 30х40 3+0/2+1 500 шт;;
13750;13750;ПАКЕТ ПВД 30х40 3+0/2+1 1000 шт;Мерч;ПВД;Пакеты;36.1;;manual;low;0;1;50.54;;;;1000;insufficient_history;13750:ПАКЕТ ПВД 30х40 3+0/2+1 1000 шт;;
13752;13752;ПАКЕТ ПВД 30х40 3+0/2+1 более 2000 шт;Мерч;ПВД;Пакеты;35.1;;manual;low;0;1;45.63;;;;2000;insufficient_history;13752:ПАКЕТ ПВД 30х40 3+0/2+1 более 2000 шт;;
13756;13756;ПАКЕТ ПВД 40х50 3+0/2+1 200 шт;Мерч;ПВД;Пакеты;50.25;;manual;low;0;1;85.43;;;;200;insufficient_history;13756:ПАКЕТ ПВД 40х50 3+0/2+1 200 шт;;
13758;13758;ПАКЕТ ПВД 40х50 3+0/2+1 300 шт;Мерч;ПВД;Пакеты;46.5;;manual;low;0;1;74.4;;;;300;insufficient_history;13758:ПАКЕТ ПВД 40х50 3+0/2+1 300 шт;;
13760;13760;ПАКЕТ ПВД 40х50 3+0/2+1 500 шт;Мерч;ПВД;Пакеты;44.5;;manual;low;0;1;66.75;;;;500;insufficient_history;13760:ПАКЕТ ПВД 40х50 3+0/2+1 500 шт;;
13762;13762;ПАКЕТ ПВД 40х50 3+0/2+1 1000 шт;Мерч;ПВД;Пакеты;38.6;;manual;low;0;1;54.04;;;;1000;insufficient_history;13762:ПАКЕТ ПВД 40х50 3+0/2+1 1000 шт;;
13764;13764;ПАКЕТ ПВД 40х50 3+0/2+1 более 2000 шт;Мерч;ПВД;Пакеты;37.6;;manual;low;0;1;48.88;;;;2000;insufficient_history;13764:ПАКЕТ ПВД 40х50 3+0/2+1 более 2000 шт;;
13766;13766;ПАКЕТ ПВД 50х60 3+0/2+1 100 шт;Мерч;ПВД;Пакеты;59.5;;manual;low;0;1;107.1;;;;100;insufficient_history;13766:ПАКЕТ ПВД 50х60 3+0/2+1 100 шт;;
13768;13768;ПАКЕТ ПВД 50х60 3+0/2+1 200 шт;Мерч;ПВД;Пакеты;55.5;;manual;low;0;1;94.35;;;;200;insufficient_history;13768:ПАКЕТ ПВД 50х60 3+0/2+1 200 шт;;
13770;13770;ПАКЕТ ПВД 50х60 3+0/2+1 300 шт;Мерч;ПВД;Пакеты;52.8;;manual;low;0;1;84.48;;;;300;insufficient_history;13770:ПАКЕТ ПВД 50х60 3+0/2+1 300 шт;;
13772;13772;ПАКЕТ ПВД 50х60 3+0/2+1 500 шт;Мерч;ПВД;Пакеты;52.7;;manual;low;0;1;79.05;;;;500;insufficient_history;13772:ПАКЕТ ПВД 50х60 3+0/2+1 500 шт;;
13774;13774;ПАКЕТ ПВД 50х60 3+0/2+1 1000 шт;Мерч;ПВД;Пакеты;48.7;;manual;low;0;1;68.18;;;;1000;insufficient_history;13774:ПАКЕТ ПВД 50х60 3+0/2+1 1000 шт;;
13776;13776;ПАКЕТ ПВД 50х60 3+0/2+1 более 2000 шт;Мерч;ПВД;Пакеты;47.1;;manual;low;0;1;61.23;;;;2000;insufficient_history;13776:ПАКЕТ ПВД 50х60 3+0/2+1 более 2000 шт;;
13842;13842;Карман плоский ПЭТ 0,5 мм стандарт А4 более 50 шт Цех;Цех;Карманы стандарт;Карманы плоские;105;;manual;low;0;0;171;;;;;insufficient_history;13842:Карман плоский ПЭТ 0,5 мм стандарт А4 более 50 шт Цех;;
13844;13844;Карман объемный стандарт акрил 1,5 мм для визиток 1-2 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;160;;manual;low;0;0;420;;;;;insufficient_history;13844:Карман объемный стандарт акрил 1,5 мм для визиток 1-2 шт Цех;;
13846;13846;Карман объемный стандарт акрил 1,5 мм для визиток 3-5 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;128;;manual;low;0;0;298.4;;;;;insufficient_history;13846:Карман объемный стандарт акрил 1,5 мм для визиток 3-5 шт Цех;;
13848;13848;Карман объемный стандарт акрил 1,5 мм для визиток 5-10 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;120;;manual;low;0;0;258;;;;;insufficient_history;13848:Карман объемный стандарт акрил 1,5 мм для визиток 5-10 шт Цех;;
13852;13852;Карман объемный стандарт акрил 1,5 мм для визиток 20-50 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;104;;manual;low;0;0;186.8;;;;;insufficient_history;13852:Карман объемный стандарт акрил 1,5 мм для визиток 20-50 шт Цех;;
13854;13854;Карман объемный стандарт акрил 1,5 мм для визиток более 50 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;100;;manual;low;0;0;164;;;;;insufficient_history;13854:Карман объемный стандарт акрил 1,5 мм для визиток более 50 шт Цех;;
13856;13856;Карман объемный стандарт акрил 1,5 мм для буклетов А6 1-2 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;200;;manual;low;0;0;500;;;;;insufficient_history;13856:Карман объемный стандарт акрил 1,5 мм для буклетов А6 1-2 шт Цех;;
13858;13858;Карман объемный стандарт акрил 1,5 мм для буклетов А6 3-5 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;168;;manual;low;0;0;370.4;;;;;insufficient_history;13858:Карман объемный стандарт акрил 1,5 мм для буклетов А6 3-5 шт Цех;;
13860;13860;Карман объемный стандарт акрил 1,5 мм для буклетов А6 5-10 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;160;;manual;low;0;0;326;;;;;insufficient_history;13860:Карман объемный стандарт акрил 1,5 мм для буклетов А6 5-10 шт Цех;;
13862;13862;Карман объемный стандарт акрил 1,5 мм для буклетов А6 10-20 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;152;;manual;low;0;0;284.8;;;;;insufficient_history;13862:Карман объемный стандарт акрил 1,5 мм для буклетов А6 10-20 шт Цех;;
13864;13864;Карман объемный стандарт акрил 1,5 мм для буклетов А6 20-50 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;144;;manual;low;0;0;246.8;;;;;insufficient_history;13864:Карман объемный стандарт акрил 1,5 мм для буклетов А6 20-50 шт Цех;;
13866;13866;Карман объемный стандарт акрил 1,5 мм для буклетов А6 более 50 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;140;;manual;low;0;0;220;;;;;insufficient_history;13866:Карман объемный стандарт акрил 1,5 мм для буклетов А6 более 50 шт Цех;;
13872;13872;Карман объемный стандарт акрил 1,5 мм А5 5-10 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;230;;manual;low;0;0;445;;;;;insufficient_history;13872:Карман объемный стандарт акрил 1,5 мм А5 5-10 шт Цех;;
13874;13874;Карман объемный стандарт акрил 1,5 мм А5 10-20 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;225;;manual;low;0;0;404;;;;;insufficient_history;13874:Карман объемный стандарт акрил 1,5 мм А5 10-20 шт Цех;;
13876;13876;Карман объемный стандарт акрил 1,5 мм А5 20-50 шт Цех;Цех;Карманы объемный стандарт;Карманы объемные;220;;manual;low;0;0;365;;;;;insufficient_history;13876:Карман объемный стандарт акрил 1,5 мм А5 20-50 шт Цех;;
